Fz,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
01533,-1,-2,9,4,-12,28,-31,3
0,-1,-2,9,4,-12,28,-31,3
20570,-1,-2,9,4,-12,28,-31,3
17330167,-1,-2,9,4,-12,28,-31,3
001441,-1,-2,9,4,-12,28,-31,3
01463,-1,2,-4,-3,-2,-19,32,-5
02010,-1,2,-4,-3,-2,-19,32,-5
01755,-1,2,-4,-3,-2,-19,32,-5
01666,-1,2,-4,-3,-2,-19,32,-5
01497,-1,2,-4,-3,-2,-19,32,-5
0,1,6,-5,-3,0,14,-23,-1
1386,1,6,-5,-3,0,14,-23,-1
01779,1,6,-5,-3,0,14,-23,-1
01666,1,6,-5,-3,0,14,-23,-1
01588,-4,-2,8,1,7,-14,12,0
01220,-4,3,-2,-8,3,-5,42,-6
016830,-4,3,-2,-8,3,-5,42,-6
1993016,-4,3,-2,-8,3,-5,42,-6
9901644,0,9,14,6,-11,-14,-20,-1
01307,0,9,14,6,-11,-14,-20,-1
01490,0,9,14,6,-11,-14,-20,-1
02021,1,1,-1,2,1,-24,0,-1
01702,1,1,-1,2,1,-24,0,-1
01643,1,1,-1,2,1,-24,0,-1
01298,3,-8,-1,5,3,18,-14,-3
01421,3,-8,-1,5,3,18,-14,-3
02016,3,-8,-1,5,3,18,-14,-3
01715,3,-8,-1,5,3,18,-14,-3
01631,3,-8,-1,5,3,18,-14,-3
01297,3,-8,-1,5,3,18,-14,-3
01414,3,-8,-1,5,3,18,-14,-3
02005,-1,17,4,2,-4,7,-16,-2
01705,-1,17,4,2,-4,7,-16,-2
01626,1,-12,-8,-1,2,-26,-15,-3
01357,1,-12,-8,-1,2,-26,-15,-3
01407,-5,-8,-1,-1,-2,-32,-22,-3
01705,-5,-8,-1,-1,-2,-32,-22,-3
01633,-5,-8,-1,-1,-2,-32,-22,-3
01476,-5,-8,-1,-1,-2,-32,-22,-3
01250,-5,-8,-1,-1,-2,-32,-22,-3
01856,4,-1,7,17,-1,4,11,-1
01836,4,-1,7,17,-1,4,11,-1
01648,4,-1,7,17,-1,4,11,-1
016050,3,6,0,3,-1,10,11,8
1202015,-1,-14,-9,-8,-4,-19,-11,1
170,-1,-14,-9,-8,-4,-19,-11,1
1995016,-1,-14,-9,-8,-4,-19,-11,1
7601622,-1,-9,4,-5,0,27,-13,-5
01358,-1,-9,4,-5,0,27,-13,-5
01388,-1,5,-10,2,1,7,21,1
01979,-1,5,-10,2,1,7,21,1
01696,-1,5,-10,2,1,7,21,1
01620,-1,5,-10,2,1,7,21,1
01357,-8,-5,1,-7,-5,-13,29,-4
01378,-8,-5,1,-7,-5,-13,29,-4
01968,-2,-8,1,-4,-5,-38,4,-1
01693,-2,-8,1,-4,-5,-38,4,-1
01616,-2,-8,1,-4,-5,-38,4,-1
01419,-2,-5,-2,1,-5,-33,59,1
01319,-3,3,-6,-9,-3,-30,-14,-3
0,-3,3,-6,-9,-3,-30,-14,-3
1971,-3,3,-6,-9,-3,-30,-14,-3
01612,3,-7,-4,7,3,-30,-46,-2
01461,3,-7,-4,7,3,-30,-46,-2
01216,-1,7,-2,4,-7,11,6,6
01735,-1,7,-2,4,-7,11,6,6
01877,-1,7,-2,4,-7,11,6,6
01635,-1,7,-2,4,-7,11,6,6
015960,3,-9,-11,-8,4,32,55,3
12380148,3,-9,-11,-8,4,32,55,3
001,3,-9,-11,-8,4,32,55,3
97101677,3,-9,-11,-8,4,32,55,3
01600,3,-9,-11,-8,4,32,55,3
01412,3,-9,-11,-8,4,32,55,3
01303,4,-4,-4,-2,2,23,24,5
01947,4,-4,-4,-2,2,23,24,5
01643,-1,-4,-14,-9,-6,-36,9,-5
01593,-1,-4,-14,-9,-6,-36,9,-5
01227,-1,-4,-14,-9,-6,-36,9,-5
01460,-1,-4,-14,-9,-6,-36,9,-5
01966,-1,-4,-14,-9,-6,-36,9,-5
01652,-1,-4,-14,-9,-6,-36,9,-5
01589,-1,-4,-14,-9,-6,-36,9,-5
01,-1,-4,-14,-9,-6,-36,9,-5
27901394,0,1,-1,-4,-3,-12,12,-2
01935,-4,-9,-10,-2,-22,-22,-88,-4
01595,-4,-9,-10,-2,-22,-22,-88,-4
01400,-4,-9,-10,-2,-22,-22,-88,-4
01234,4,-8,12,-1,10,3,-73,-4
01785,4,-8,12,-1,10,3,-73,-4
01820,4,-8,12,-1,10,3,-73,-4
01613,-9,-14,-9,0,-4,6,-41,-7
015760,-9,-14,-9,0,-4,6,-41,-7
11810,0,1,-4,-4,3,-10,-28,-3
14480,0,1,-4,-4,3,-10,-28,-3
195901,0,1,-4,-4,3,-10,-28,-3
6470158,0,1,-4,-4,3,-10,-28,-3
201397,-4,-2,-1,-1,2,21,37,-3
01266,-4,-2,-1,-1,2,21,37,-3
01924,-4,-2,-1,-1,2,21,37,-3
0,-4,-2,-1,-1,2,21,37,-3
16920,-4,-2,-1,-1,2,21,37,-3
158001483,-4,-2,-1,-1,2,21,37,-3
01171,-4,-2,-1,-1,2,21,37,-3
01678,4,-7,3,2,-6,-2,31,9
01803,4,-7,3,2,-6,-2,31,9
01587,4,-7,3,2,-6,-2,31,9
01541,4,-7,3,2,-6,-2,31,9
01128,4,-7,3,2,-6,-2,31,9
01667,-3,3,3,6,8,7,-12,-3
01802,-3,3,3,6,8,7,-12,-3
01514,-3,3,3,6,8,7,-12,-3
01114,-2,19,11,-4,0,-26,3,1
01535,-2,19,11,-4,0,-26,3,1
01917,-2,19,11,-4,0,-26,3,1
016060,-2,19,11,-4,0,-26,3,1
15560,-2,19,11,-4,0,-26,3,1
132201281,1,0,-5,-2,-3,-39,103,11
01852,-2,16,11,5,3,-3,-5,-5
01672,-2,16,11,5,3,-3,-5,-5
01559,-2,16,11,5,3,-3,-5,-5
01436,-2,16,11,5,3,-3,-5,-5
01180,-2,16,11,5,3,-3,-5,-5
01794,-2,16,11,5,3,-3,-5,-5
01713,5,6,6,3,6,58,95,10
01562,5,6,6,3,6,58,95,10
01439,5,6,6,3,6,58,95,10
01178,5,6,6,3,6,58,95,10
01790,-4,0,7,0,-8,6,-49,-9
01707,-4,0,7,0,-8,6,-49,-9
01555,-4,0,7,0,-8,6,-49,-9
01475,-4,0,7,0,-8,6,-49,-9
01134,4,14,9,5,-8,-50,-13,-3
01781,4,14,9,5,-8,-50,-13,-3
01711,4,14,9,5,-8,-50,-13,-3
01557,4,14,9,5,-8,-50,-13,-3
01132,-3,-2,0,0,-10,-11,16,-5
01841,0,-24,-19,-8,13,2,48,10
01706,0,-24,-19,-8,13,2,48,10
01555,0,-24,-19,-8,13,2,48,10
01473,6,27,25,7,-5,11,-5,0
01126,6,27,25,7,-5,11,-5,0
01833,-3,-3,-2,-3,2,-17,48,5
01706,-3,-3,-2,-3,2,-17,48,5
01556,-3,-3,-2,-3,2,-17,48,5
01438,-3,-3,-2,-3,2,-17,48,5
01160,3,-3,1,3,-5,-9,-39,-2
01694,3,-3,1,3,-5,-9,-39,-2
01752,3,-3,1,3,-5,-9,-39,-2
01557,3,-3,1,3,-5,-9,-39,-2
01480,3,-3,1,3,-5,-9,-39,-2
01118,-2,-4,-5,-2,5,-24,48,2
01760,-2,15,-3,-5,-5,8,-3,-1
01701,-2,15,-3,-5,-5,8,-3,-1
01548,-2,15,-3,-5,-5,8,-3,-1
01473,-1,-7,-2,0,-4,-19,-11,0
01120,-1,-7,-2,0,-4,-19,-11,0
01687,-1,-7,-2,0,-4,-19,-11,0
01751,-1,-7,-2,0,-4,-19,-11,0
01552,-1,-7,-2,0,-4,-19,-11,0
01090,-1,-7,-2,0,-4,-19,-11,0
01538,3,-2,-4,-5,7,27,46,1
01875,3,-2,-4,-5,7,27,46,1
